,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month
33,13.190022025878143,3,1.0,1090,8.006367567650246,1.5,0,0,4,8,1090,0,1929,0,98117,47.6889,-122.375,1570,8.533066540572527,2014,11
34,12.683858415217964,4,2.75,2060,8.803724602110622,1.0,0,0,3,7,1280,780,1981,0,98058,47.4276,-122.15700000000001,2020,9.073374516903025,2014,12
35,13.453104939316557,3,2.5,2300,8.026170194946426,1.5,0,0,3,8,1510,790,1930,1,98115,47.6827,-122.31,1590,8.090708716083997,2014,06
36,13.217673557208654,4,1.0,1660,10.458751025732687,1.0,0,0,1,5,930,730,1933,0,98052,47.6621,-122.132,2160,9.347228624038305,2014,05
37,13.369223455335854,4,2.0,2360,8.699514748210191,2.0,0,0,4,8,2360,0,1904,0,98107,47.6702,-122.36200000000001,1730,8.45531778769815,2014,12
38,12.388394202324129,4,1.0,1220,8.996528148090857,1.0,0,0,2,7,890,330,1969,0,98001,47.3341,-122.28200000000001,1290,8.961879012677683,2015,02
39,13.312983737012978,4,2.5,2620,8.929700114313448,2.0,0,0,3,8,2620,0,1996,0,98056,47.5301,-122.18,2620,9.382948236582498,2014,06
40,13.345506928718539,4,2.5,2570,8.616133139271142,2.0,0,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,8.642768014324304,2014,07
41,13.560618308335483,4,2.25,4220,10.09352923234522,1.0,0,0,3,8,2600,1620,1984,0,98166,47.445,-122.34700000000001,2410,10.329310689232171,2014,08
42,13.666998948650464,5,2.75,3595,8.637462023807181,2.0,0,0,3,9,3595,0,2014,0,98053,47.6848,-122.016,3625,8.637462023807181,2014,07
43,13.437174117244362,3,1.0,1570,7.731930721948486,2.0,0,0,3,7,1570,0,1922,0,98119,47.6413,-122.36399999999999,1580,7.878534196140362,2014,10
44,12.641096555879882,3,1.0,1280,9.175334762777368,1.0,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,9.083415678402515,2014,07
45,13.098070684835283,3,2.5,3160,9.51804563563343,2.0,0,0,3,8,3160,0,2003,0,98019,47.7443,-121.977,3050,9.13043098874788,2014,07
46,12.257193425037888,3,1.0,990,9.051110146405625,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.37100000000001,1228,9.08704215563169,2015,03
47,13.573438996764546,4,2.5,2290,9.504203303503045,2.0,0,0,4,9,2290,0,1981,0,98007,47.6194,-122.15100000000001,2680,9.52405562147478,2014,07
48,13.017002861746503,3,1.75,1250,8.693328989123106,1.0,0,0,4,7,1250,0,1953,0,98115,47.6796,-122.301,970,8.536995818712418,2015,04
49,14.115615150414612,3,2.5,2753,11.08221946899627,1.0,1,2,5,9,2165,588,1953,0,98070,47.4041,-122.45100000000001,2680,11.191521135113415,2015,03
50,12.337100907936577,3,1.0,1190,9.126850061477157,1.0,0,0,3,7,1190,0,1955,0,98148,47.4258,-122.322,1190,9.144627828610801,2014,09
51,12.751299696013497,5,2.5,3150,9.119758993744945,1.0,0,0,4,8,1640,1510,1966,0,98056,47.4934,-122.189,1990,9.11964950669168,2015,02
52,13.304684934198283,3,1.75,1410,8.313852267398207,1.0,0,0,4,7,1000,410,1950,0,98117,47.6808,-122.384,1410,8.313852267398207,2014,12
53,13.279367126213993,2,1.75,1980,9.053686561930807,1.0,0,0,3,7,990,990,1981,0,98117,47.6989,-122.369,1480,8.815518423966498,2015,02
54,13.732128949025222,5,2.25,2730,8.699514748210191,1.5,0,0,3,8,2130,600,1927,0,98105,47.6571,-122.281,2730,8.699514748210191,2015,03
55,13.693342923990066,4,2.5,2830,8.517193191416238,2.0,0,0,3,9,2830,0,1995,0,98105,47.6597,-122.29,1950,8.517193191416238,2014,05
56,12.58621994565405,4,2.5,2250,8.410720946905721,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.11399999999999,2250,8.411832675758411,2014,08
57,12.614865543731012,3,2.5,2420,8.465899897028686,2.0,0,0,3,8,2420,0,2003,0,98042,47.3663,-122.12200000000001,2690,8.465899897028686,2015,04
58,13.765269341527528,5,3.25,3250,9.57094757444252,2.0,0,4,4,8,3250,0,1968,0,98008,47.588,-122.116,2960,9.309642573050045,2014,08
59,12.971540487669746,4,3.0,1850,9.207937487359873,2.0,0,0,3,8,1850,0,1991,0,98059,47.5059,-122.149,2270,9.052750451401412,2015,02
60,13.38472764187182,3,2.25,2150,9.963406042747371,1.0,0,3,4,8,1590,560,1959,0,98166,47.4336,-122.339,2570,9.846917201047734,2014,12
61,12.57418196709457,3,1.75,1260,9.035986984831405,1.0,0,0,3,7,1260,0,1954,0,98148,47.4366,-122.335,1290,9.07680897935166,2014,08
62,13.132313708257497,3,1.75,2519,9.069928218259438,2.0,0,0,5,8,2519,0,1973,0,98166,47.4428,-122.344,2500,9.159047077588632,2014,10
63,13.215853720491667,3,1.75,1540,6.950814768442584,3.0,0,0,3,8,1540,0,2014,0,98115,47.6765,-122.32,1580,8.035926369891792,2014,12
64,12.959844447906553,3,2.25,1660,8.699514748210191,1.0,0,0,3,7,1110,550,1979,0,98122,47.6113,-122.29700000000001,1440,8.313852267398207,2014,06
65,12.668626720622465,3,2.75,2770,8.245121966478605,1.5,0,0,5,7,1770,1000,1925,0,98144,47.5747,-122.304,1440,8.294049640102028,2014,11
66,13.790192749979985,4,2.5,2720,9.310095205113175,2.0,0,0,3,10,2720,0,1989,0,98004,47.5815,-122.19200000000001,2750,9.310095205113175,2014,09
67,12.567237494741757,4,2.5,2240,8.444192298531748,2.0,0,0,3,7,2240,0,2005,0,98001,47.3378,-122.257,2221,8.424419791263883,2014,10
68,12.225875272826354,3,1.0,1000,9.398478314091577,1.0,0,0,4,7,1000,0,1968,0,98042,47.3621,-122.11,1010,9.444226019822295,2014,08
69,14.09692301740246,5,2.25,3200,9.911356510914823,1.0,0,0,3,8,1600,1600,1965,0,98004,47.6303,-122.215,3390,9.911356510914823,2014,06
70,13.854731271117556,5,3.25,4770,10.821656519422055,1.0,0,0,4,11,3070,1700,1973,0,98005,47.6525,-122.16,3530,10.569186452136844,2014,09
71,12.691580461311874,3,2.0,1260,8.632662441222351,1.0,0,0,4,7,1260,0,1972,0,98034,47.7362,-122.179,1640,8.464846711044029,2015,01
72,13.255144488638146,4,2.0,2750,8.962776046120291,1.5,0,0,5,7,2250,500,1916,0,98125,47.7168,-122.287,1510,8.962776046120291,2014,06
73,12.793859310432293,4,2.5,2380,8.517193191416238,2.0,0,0,3,8,2380,0,2005,0,98038,47.3608,-122.036,2420,8.517193191416238,2014,07
74,12.762827201184564,3,1.75,1790,10.830302707866496,1.0,0,0,5,7,1090,700,1965,0,98042,47.3511,-122.073,1940,10.830302707866496,2015,03
75,13.632188500836737,4,4.0,3430,10.466013387887635,2.0,0,0,4,10,2390,1040,1986,0,98075,47.5822,-121.98700000000001,3240,10.463674605839843,2014,11
76,12.84792653170257,4,1.75,1760,8.895629627136483,1.0,0,0,3,7,880,880,1956,0,98008,47.6034,-122.125,1680,8.922658299524402,2014,10
77,13.081541382884074,3,1.0,1040,8.52912176228151,1.0,0,0,3,7,1040,0,1941,0,98116,47.5636,-122.39399999999999,890,8.52912176228151,2015,04
78,12.92391243868049,3,1.0,1410,8.52912176228151,1.0,0,0,4,7,910,500,1956,0,98133,47.7073,-122.34,1130,8.646992628951082,2014,06
79,13.487006490992238,4,2.5,3450,10.588678163379617,2.0,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,10.590365120082478,2015,03
80,12.873902018105829,3,2.5,2350,8.536995818712418,2.0,0,0,3,8,2350,0,2003,0,98038,47.3512,-122.008,2350,8.587278798982926,2014,12
81,12.793859310432293,4,2.5,1900,8.68084148294457,2.0,0,0,3,7,1900,0,1992,0,98038,47.349,-122.031,1870,8.764834214330834,2014,12
82,12.779873068457553,2,1.0,2020,8.812843433517195,1.0,0,0,3,7,1010,1010,1948,0,98118,47.5474,-122.291,1720,8.812843433517195,2014,10
83,12.782686009834167,3,1.5,1680,9.072456664612796,1.0,0,0,3,8,1680,0,1964,0,98059,47.4811,-122.149,1850,9.082166033252674,2015,01
84,12.66032791780777,3,1.0,960,8.799963219506997,1.0,0,0,3,6,960,0,1952,0,98125,47.7264,-122.31,1570,8.882252884889363,2014,06
85,13.753635154246187,3,1.5,2140,8.1886891244442,2.0,0,0,3,9,1900,240,1925,0,98119,47.6337,-122.365,2020,8.476371196895983,2014,11
86,12.628067055589549,5,2.25,2660,9.035986984831405,1.5,0,0,5,7,2660,0,1961,0,98092,47.2909,-122.189,1590,9.007612005404566,2014,11
87,13.041153321978786,3,3.25,2770,8.744806737401898,2.0,0,0,3,9,1980,790,2006,0,98056,47.5228,-122.199,1900,8.90231952852887,2014,06
88,12.2783933071098,2,2.25,1610,7.620705086838262,2.0,0,0,4,7,1610,0,1979,0,98056,47.518,-122.194,1950,7.613324979540639,2014,05
89,12.721885810807203,2,1.75,1030,6.97166860472579,2.0,0,0,3,7,765,265,2006,0,98136,47.5394,-122.387,1030,7.00850518208228,2014,09
90,12.402872221504781,4,2.5,1980,8.909640602443098,2.0,0,0,3,7,1980,0,1988,0,98023,47.2897,-122.37200000000001,1980,8.92399074475818,2014,05
91,13.910711640908662,5,2.75,3520,8.756682421266532,2.0,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,8.740336742730447,2015,03
92,11.938193200374572,3,1.0,1200,9.259130536145614,1.0,0,0,3,7,1200,0,1962,0,98023,47.321999999999996,-122.351,1350,9.259130536145614,2015,02
93,12.971540487669746,3,1.5,1580,8.517193191416238,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.38600000000001,1570,8.411832675758411,2014,07
94,13.458835614025542,3,1.5,1580,8.517193191416238,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.38600000000001,1570,8.411832675758411,2014,12
95,13.715690222682063,4,2.5,3300,9.235032984566555,1.0,0,0,3,7,2390,910,1946,1,98040,47.5873,-122.249,1950,8.706986763048892,2014,09
96,12.419165860990882,3,1.75,1960,9.660205067381032,1.0,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,9.656051308652874,2015,03
97,12.201060103706629,4,1.5,1160,8.764053269347762,1.0,0,0,4,7,1160,0,1975,0,98023,47.3036,-122.37799999999999,1160,8.764053269347762,2014,09
98,12.65714826489039,3,1.75,1810,10.640651618512848,1.0,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,11.813296688537998,2014,07
99,12.988831984779805,3,2.5,2320,10.51452948317723,2.0,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,10.46495876097101,2014,05
100,13.653967622617456,3,2.5,2070,9.491073355339758,1.5,0,0,5,9,1270,800,1910,0,98102,47.6415,-122.315,2200,8.411832675758411,2014,06
101,13.226723392728571,3,2.0,1980,8.154212694914229,1.5,0,0,4,7,1440,540,1929,0,98117,47.6775,-122.37200000000001,1610,8.154212694914229,2014,10
102,13.458764182902971,3,2.25,2190,11.586110868831522,2.0,0,0,4,8,2190,0,1983,0,98077,47.7731,-122.08,2570,10.774299631131253,2014,12
103,13.899851706398024,3,2.5,2920,9.001222992395064,2.0,0,0,3,8,2920,0,1950,1,98004,47.5814,-122.196,2370,9.001222992395064,2014,10
104,12.577636201962656,3,1.0,1210,10.431730608339187,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,9.609787407758784,2014,09
105,12.834681304952548,3,2.5,2340,9.210840247017833,1.0,0,0,4,8,1460,880,1978,0,98058,47.4431,-122.133,2250,9.00724451596575,2015,04
106,13.038981768465277,3,1.0,1670,8.29529885950246,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,8.29529885950246,2014,05
107,12.146853285870202,2,1.75,1240,7.821242083523558,1.0,0,0,4,8,1240,0,1985,0,98198,47.3813,-122.322,1270,8.510369966068112,2014,07
108,13.42984807715229,4,2.5,3140,10.241280345410422,2.0,0,0,4,10,3140,0,1991,0,98077,47.7304,-122.08200000000001,2990,10.463131911491967,2015,03
109,13.060487973686241,5,1.75,2030,9.420763358881013,2.0,0,0,4,7,2030,0,1942,0,98052,47.6417,-122.109,2500,9.151969458649853,2014,08
110,13.30092788532057,4,2.5,2310,9.172015257654515,2.0,0,0,3,8,2310,0,1984,0,98027,47.5386,-122.053,1940,9.173261363734762,2014,07
111,13.253391639810733,3,1.75,1260,8.1101268019411,1.0,0,0,5,6,700,560,1905,0,98103,47.6823,-122.34899999999999,1380,8.170751423757535,2015,03
112,12.515393893085436,3,1.75,1540,9.441452092939569,1.0,0,0,4,7,1160,380,1980,0,98038,47.3624,-122.031,1540,9.363576347875041,2014,09
113,12.706696406811568,3,1.75,2080,8.69433468816865,1.0,0,2,3,7,1080,1000,1971,0,98108,47.5474,-122.295,2090,8.612503371220562,2014,11
114,13.081541382884074,4,2.5,3230,9.690974793577944,2.0,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.25299999999999,2640,9.04981944514108,2014,10
115,13.51508091268999,3,3.5,4380,8.756210091886738,2.0,0,0,3,8,2780,1600,1900,1,98117,47.6981,-122.368,1830,8.756210091886738,2014,11
116,13.158695306651719,3,3.5,1590,7.004881989712859,3.0,0,0,3,8,1590,0,2010,0,98103,47.6824,-122.34700000000001,1620,8.060224240440958,2014,06
117,12.232836282799388,2,1.0,880,8.821732380934442,1.0,0,0,4,6,880,0,1945,0,98178,47.5009,-122.24799999999999,1190,8.821732380934442,2014,06
118,12.054086288532291,4,2.0,1570,9.169518377455928,1.0,0,0,3,6,1570,0,1950,0,98168,47.4965,-122.303,1880,9.104979856318357,2015,01
119,13.190022025878143,4,1.0,1610,8.000349495324684,1.5,0,0,4,7,1610,0,1925,0,98144,47.586999999999996,-122.294,1610,8.303999970955196,2015,05
120,13.399995114002609,3,2.5,2400,8.775549434486189,1.0,0,2,3,8,1560,840,1964,0,98177,47.7728,-122.38600000000001,2340,9.292473201514705,2015,01
121,12.877740794412995,3,2.0,1450,9.119540007649686,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,9.116469156366112,2014,11
122,12.886641043883259,2,1.0,770,8.699514748210191,1.0,0,0,3,6,770,0,1953,0,98117,47.6999,-122.36399999999999,1710,8.699514748210191,2015,04
123,13.005829561148378,4,1.75,2100,8.389359819906353,1.5,0,0,5,7,1720,380,1924,0,98118,47.5299,-122.266,1850,8.389359819906353,2014,11
124,13.554145793829866,3,2.25,2910,9.230535079261703,2.0,0,0,3,9,2910,0,1990,0,98052,47.6897,-122.098,2700,9.546241016698438,2014,06
125,14.187074114396758,4,2.75,2750,9.78633556772527,1.5,0,0,3,8,1980,770,1914,1,98004,47.6141,-122.212,3060,9.330343164370879,2015,03
126,13.005829561148378,3,2.25,2100,9.012011377036412,1.0,0,2,3,8,1620,480,1967,0,98178,47.5091,-122.244,2660,9.072456664612796,2014,07
127,12.468436909997665,4,2.25,2160,9.08375621986673,1.0,0,0,3,8,1360,800,1978,0,98023,47.3129,-122.39,2090,9.035986984831405,2014,07
128,13.620103761621664,5,3.5,2320,8.509161019718974,2.0,0,0,5,7,1720,600,1926,0,98103,47.6763,-122.352,1700,8.509161019718974,2014,06
129,12.971540487669746,4,2.5,2070,8.368693183097793,2.0,0,0,3,7,2070,0,2004,0,98065,47.5319,-121.85,1970,8.228977643358313,2015,04
130,12.26434155365415,3,1.75,1060,8.971448463693834,1.0,0,0,4,7,1060,0,1986,0,98092,47.2761,-122.152,1420,8.946374826141717,2015,01
131,13.400752402944518,4,2.25,2010,9.169830828637973,1.0,0,0,3,8,1440,570,1986,0,98027,47.5343,-122.054,2060,9.189423123720795,2015,04
132,13.572164299332545,3,3.5,3950,11.617987936217231,1.5,0,0,3,9,2460,1490,1989,0,98052,47.696999999999996,-122.072,2480,11.390757830996021,2014,06
133,13.024190303426474,3,2.5,2010,7.734996194022781,2.0,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.99799999999999,1690,7.415776975415394,2014,05
134,13.422467969854667,4,3.5,2140,7.731053144007127,3.0,0,0,3,9,2140,0,2005,0,98107,47.6734,-122.38,1540,7.734121303328305,2015,01
135,12.201060103706629,3,1.75,1320,9.763650607348328,1.0,0,0,4,7,1320,0,1956,0,98003,47.3257,-122.296,1550,9.866045257060257,2014,08
136,12.301382825334498,4,1.75,2020,8.966994113344454,1.0,0,0,3,7,1010,1010,1968,0,98003,47.3309,-122.29899999999999,1750,9.004545458996587,2014,08
137,13.021437458814368,4,2.25,2590,9.21054035197885,1.0,0,0,4,8,1340,1250,1968,0,98028,47.7689,-122.266,1550,9.253016646256619,2014,05
138,12.854483932248728,2,1.0,1190,8.39840965542627,1.0,0,0,3,6,1190,0,1981,0,98125,47.7135,-122.287,1060,8.65084957622891,2014,07
139,13.161487932088379,3,2.25,1170,7.130098510125578,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,7.177782416195197,2014,05
140,13.407542319637992,2,1.0,1110,8.070906088787819,1.0,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.35799999999999,1170,8.1886891244442,2014,06
141,13.17628321939376,5,2.5,2820,9.14580185083861,1.0,0,0,4,8,1550,1270,1968,0,98006,47.5707,-122.12799999999999,2820,9.14580185083861,2014,07
142,12.230765258120545,3,1.0,1610,9.057072635572965,1.0,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,9.057072635572965,2015,05
143,12.948009990259552,3,1.0,1060,8.999248901686114,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,8.979668554241181,2015,04
144,13.122363377404328,4,2.25,2030,9.04981944514108,1.0,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.17399999999999,2230,9.085230560933338,2015,02
145,13.733758056092014,4,2.5,3670,12.661514515109953,2.0,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.02600000000001,2840,11.384989815502859,2014,12
146,13.698976741708323,4,1.0,2550,8.294049640102028,2.0,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,8.294049640102028,2014,06
147,12.971540487669746,2,2.5,2420,11.01836681366811,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,12.174798673225046,2014,08
148,12.460714863903755,5,2.0,2260,9.433483923290392,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,9.798127036878302,2014,10
149,13.144124869185841,3,1.0,1430,8.14757773620177,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,8.433594167539924,2014,11
150,13.184718266151094,3,2.0,1360,8.035926369891792,2.0,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,8.035926369891792,2014,08
151,13.235692062711331,3,1.0,1110,8.517193191416238,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,8.517193191416238,2015,04
152,12.55302548257067,3,1.0,1250,9.011889433252344,1.0,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,9.063347348235522,2015,03
153,14.626440774180603,4,3.25,5180,9.895959286115337,2.0,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9.185022563991893,2015,04
154,12.765688433465597,1,1.0,700,8.536995818712418,1.0,0,0,3,7,700,0,1942,0,98115,47.678999999999995,-122.3,1010,8.536995818712418,2014,05
155,12.2783933071098,3,1.0,1180,8.94494150776486,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,8.94494150776486,2014,07
156,13.38472764187182,5,3.5,3960,10.136383395293016,2.0,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.17200000000001,2640,9.523324627290181,2014,11
157,12.676076274775909,4,2.75,2640,8.922658299524402,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,8.971448463693834,2014,08
158,12.417143615610113,3,2.0,1270,8.881558488638976,1.5,0,0,3,7,1270,0,1916,1,98022,47.2086,-121.99600000000001,1160,8.881558488638976,2014,11
159,12.676076274775909,4,1.75,1760,9.32188174670909,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,9.32188174670909,2014,10
160,12.449018824140563,5,2.25,2060,9.06323150693797,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,9.365633256382218,2014,05
161,12.989974189358584,3,1.75,1780,9.175748927206564,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9.175748927206564,2015,03
162,13.710150042306449,3,2.5,3400,9.717338680907787,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,9.441531454869693,2015,03
163,12.996800154428984,3,2.75,1910,8.892886141190731,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.22399999999999,1710,9.00601857490256,2014,06
164,12.948009990259552,3,2.0,2020,10.554040335463652,1.0,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,10.507530258013253,2014,08
165,12.821258284620408,3,1.75,1580,8.85366542803745,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.16799999999999,1640,8.922658299524402,2014,12
166,12.505992035646432,2,1.75,1340,8.88875674784872,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.32700000000001,1830,9.185022563991893,2015,02
167,13.601202855312463,4,2.5,2680,8.411610428841172,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,8.411832675758411,2015,03
168,13.389332408258568,3,2.5,2680,9.185022563991893,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.23100000000001,2480,9.07680897935166,2014,06
169,12.82530414313995,3,2.0,1370,9.028338763993148,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,8.893984438939794,2014,06
170,12.556729517143344,3,1.75,1560,9.95227771670556,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,8.977146484808472,2015,03
171,12.513557345278134,3,1.75,2160,8.87346805533363,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,8.902455592206882,2015,01
172,12.65395846952229,3,1.5,1340,8.976135873302548,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,8.979668554241181,2014,05
173,13.729407858910863,4,2.5,3880,10.463189051084006,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,10.469653271335284,2015,01
